threat_type,flee_status,armed_with,city,state,latitude,longitude,age,gender,race,was_mental_illness_related,body_camera,year,row_id,has_gun,has_knife,has_blunt_object,has_vehicle,has_replica,has_unarmed,has_other,race_std,share_white,share_black,share_native_american,share_asian,share_hispanic,share_two_or_more,share_missing
shoot,nan,gun,monongahela,PA,Unknown/Missing,Unknown/Missing,29.0,male,W,False,False,2022,2691,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,knife,benton,AR,34.5417104,-92.5659673,42.0,male,W,True,False,2022,2692,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,portland,OR,Unknown/Missing,Unknown/Missing,19.0,male,W,False,False,2022,2693,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,foot,gun,tampa,FL,Unknown/Missing,Unknown/Missing,32.0,male,H,False,True,2022,2694,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
accident,nan,unarmed,englewood,CO,Unknown/Missing,Unknown/Missing,22.0,male,W,False,False,2022,2695,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
threat,nan,gun,waterloo,SC,Unknown/Missing,Unknown/Missing,51.0,male,W,False,False,2022,2696,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,jackson,MS,Unknown/Missing,Unknown/Missing,28.0,male,,False,False,2022,2697,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,nan,gun,fulton county,IL,Unknown/Missing,Unknown/Missing,38.0,male,W,False,False,2022,2698,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,strasburg,VA,Unknown/Missing,Unknown/Missing,64.0,male,W,False,False,2022,2699,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,rapid city,SD,44.09948213270477,-103.22173652160556,46.0,male,,True,False,2022,2700,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,nan,replica,los angeles,CA,34.07163714065307,-118.22242181478474,31.0,male,H,False,False,2022,2701,0,0,0,0,1,0,0,H,0,0,0,0,1,0,0
threat,not,gun,portland,OR,45.5224076,-122.533897,40.0,male,W,False,False,2022,2702,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,car,gun,dallas,TX,32.8729068166172,-96.6832543395594,30.0,male,B,False,True,2022,2703,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,summersville,WV,38.2981707,-80.8354866,52.0,male,W,False,False,2022,2704,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,other,other,sonoma county,CA,38.7074755,-122.9027647,36.0,male,H,False,False,2022,2705,0,0,0,0,0,0,1,H,0,0,0,0,1,0,0
point,nan,gun,south bend,IN,Unknown/Missing,Unknown/Missing,51.0,male,B,True,True,2022,2706,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,blunt_object,rochester,MN,Unknown/Missing,Unknown/Missing,27.0,male,W,False,True,2022,2707,0,0,1,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,knife,jacksonville,FL,Unknown/Missing,Unknown/Missing,41.0,male,B,False,False,2022,2708,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,other,gun,washington,DC,Unknown/Missing,Unknown/Missing,31.0,male,B,False,True,2022,2709,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,foot,knife,lorain,OH,Unknown/Missing,Unknown/Missing,48.0,male,W,False,True,2022,2710,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,gun,pasadena,CA,Unknown/Missing,Unknown/Missing,35.0,male,H,False,False,2022,2711,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,nan,gun,sundance,WY,Unknown/Missing,Unknown/Missing,39.0,male,W,False,False,2022,2712,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,nan,gun,canton,GA,Unknown/Missing,Unknown/Missing,67.0,male,W,False,False,2022,2714,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,nan,gun,greenfield,IN,Unknown/Missing,Unknown/Missing,56.0,male,W,False,False,2022,2715,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,car,gun,aransas pass,TX,27.87930438168483,-97.21083124556256,35.0,male,H,False,False,2022,2716,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
point,not,gun,elmore county,AL,Unknown/Missing,Unknown/Missing,56.0,male,W,False,False,2022,2717,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,gordon county,GA,Unknown/Missing,Unknown/Missing,26.0,male,B,False,False,2022,2718,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,mapleton,ND,Unknown/Missing,Unknown/Missing,35.0,male,W,True,False,2022,2719,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,barbourville,KY,36.8664765,-83.8888138,74.0,female,W,False,False,2022,2720,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,green mountain,NC,35.9933643,-82.2890828,24.0,male,W,False,False,2022,2721,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,buford,GA,Unknown/Missing,Unknown/Missing,51.0,male,,False,False,2022,2723,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,car,gun,spokane,WA,Unknown/Missing,Unknown/Missing,39.0,male,W,False,True,2022,2724,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,unknown,st george,UT,37.095386,-113.566629,74.0,male,W,False,False,2022,2725,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,foot,gun,lake wales,FL,27.9014133,-81.5859099,57.0,male,B,False,False,2022,2726,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,knife,klamath falls,OR,42.227151,-121.7760513,29.0,male,,False,False,2022,2727,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,car,gun,northglenn,CO,39.9050341,-104.9829158,25.0,male,H,False,False,2022,2728,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,nan,gun,clemmons,NC,36.0497537,-80.388256,23.0,male,B,False,False,2022,2729,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,nan,gun,clermont,FL,28.552317,-81.777341,74.0,male,W,False,True,2022,2730,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,other,gun,yakima county,WA,46.4474055,-120.2617921,26.0,male,H,False,False,2022,2731,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
point,car,gun,lawrence county,AL,34.614107,-87.1826933,50.0,male,W,False,False,2022,2732,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,orlando,FL,28.4517215,-81.4015202,28.0,male,W,False,True,2022,2733,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,rouseville,PA,41.4740299,-79.6922828,59.0,male,W,True,False,2022,2734,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,nan,vehicle,kansas city,MO,39.0369664,-94.5545609,31.0,male,W,False,True,2022,2735,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,foot,knife,otsego,MN,45.2741314,-93.5913501,21.0,male,W,True,False,2022,2736,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,other,gun,harris county,TX,29.7751825,-95.3102505,23.0,male,W,False,False,2022,2737,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,lawrence county,AR,36.0842786,-91.0733747,40.0,male,W,False,False,2022,2738,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,sioux falls,SD,43.5439009,-96.7595742,21.0,male,N,False,True,2022,2739,1,0,0,0,0,0,0,N,0,0,1,0,0,0,0
point,nan,gun,key largo,FL,Unknown/Missing,Unknown/Missing,48.0,male,W,True,False,2022,2740,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,hazle township,PA,Unknown/Missing,Unknown/Missing,23.0,male,W,False,False,2022,2741,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,clinton county,OH,Unknown/Missing,Unknown/Missing,42.0,male,W,False,False,2022,2742,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,carlsbad,NM,Unknown/Missing,Unknown/Missing,48.0,male,,False,False,2022,2743,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,eutawville,SC,Unknown/Missing,Unknown/Missing,27.0,male,,False,False,2022,2744,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,nan,gun,victorville,CA,Unknown/Missing,Unknown/Missing,33.0,male,,False,False,2022,2745,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,replica,ethete,WY,43.0342918,-108.7651321,33.0,male,N,False,False,2022,2746,0,0,0,0,1,0,0,N,0,0,1,0,0,0,0
point,nan,gun,richland hills,TX,Unknown/Missing,Unknown/Missing,32.0,male,B,False,False,2022,2747,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,appleton,WI,Unknown/Missing,Unknown/Missing,33.0,male,W,False,True,2022,2748,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,waterloo,IA,Unknown/Missing,Unknown/Missing,33.0,male,W,False,False,2022,2749,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,miami-dade county,FL,Unknown/Missing,Unknown/Missing,32.0,male,B,False,False,2022,2750,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,car,gun;vehicle,ludlow,VT,Unknown/Missing,Unknown/Missing,35.0,male,W,True,False,2022,2751,1,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,miami springs,FL,Unknown/Missing,Unknown/Missing,34.0,male,H,False,True,2022,2752,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,knife,los angeles,CA,34.20059951949026,-118.51128707072954,24.0,male,H,False,True,2022,2753,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
point,nan,gun,houston,TX,30.006155135117076,-95.42647960885913,67.0,male,B,False,False,2022,2754,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,nan,knife,sarasota,FL,Unknown/Missing,Unknown/Missing,29.0,male,W,False,False,2022,2755,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,charlotte,NC,35.0819013,-80.7849435,60.0,female,W,True,False,2022,2756,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,nan,other,bay minette,AL,30.8637628,-87.77983,,male,B,False,False,2022,2757,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
threat,nan,gun,tucson,AZ,32.1784476,-110.9812139,25.0,male,B,False,False,2022,2758,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,monroe township,OH,40.4402781,-82.3946333,56.0,male,W,False,False,2022,2759,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,monroe township,OH,40.4400673,-82.3961526,53.0,male,W,False,False,2022,2760,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle,greensboro,NC,36.0688202,-79.8721072,17.0,male,B,False,False,2022,2761,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
move,not,vehicle,spokane,WA,47.7188802,-117.3834086,36.0,male,W,False,True,2022,2762,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
attack,nan,knife,olympia,WA,47.0472741,-122.8439876,37.0,male,B,True,False,2022,2763,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,nan,undetermined,biloxi,MS,30.4057194,-88.899877,42.0,female,B,False,False,2022,2764,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
threat,nan,knife,sparks,NV,39.54449548779077,-119.76337114427643,59.0,male,H,False,False,2022,2765,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,butler township,OH,40.3791504,-82.2365862,41.0,female,W,False,False,2022,2766,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,gun,harris county,TX,29.9628753,-95.4788287,25.0,male,H,False,False,2022,2767,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,knife,san diego,CA,32.7232397,-117.1076578,48.0,male,A,False,True,2022,2768,0,1,0,0,0,0,0,A,0,0,0,1,0,0,0
shoot,nan,gun,cut off,LA,29.4577287,-90.3123932,32.0,male,H,False,False,2022,2769,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,foot,gun,blue springs,MO,39.0232599,-94.2581021,28.0,male,B,False,False,2022,2770,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,other,gun,splendora,TX,30.2291981,-95.1657512,52.0,male,B,False,False,2022,2771,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,nan,replica,mcminnville,OR,45.2079101,-123.2324346,69.0,male,,False,False,2022,2773,0,0,0,0,1,0,0,NAN,0,0,0,0,0,0,1
threat,nan,gun,nutter fort,WV,39.2569361,-80.3229209,37.0,male,W,False,False,2022,2774,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,other;blunt_object;knife,waukegan,IL,42.3492059,-87.8438602,26.0,male,,True,False,2022,2775,0,1,1,0,0,0,1,NAN,0,0,0,0,0,0,1
point,nan,gun,tucson,AZ,32.1429603,-110.9571075,49.0,male,H,False,False,2022,2776,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
point,not,gun,muncie,IN,40.2203828,-85.3702234,45.0,male,W,False,False,2022,2777,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,blacksburg,VA,37.1860296,-80.4010552,29.0,male,W,False,False,2022,2778,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,oakley,CA,38.0008964,-121.7277278,58.0,male,,False,False,2022,2779,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,car,gun,buhl,ID,42.5934477,-114.7597999,24.0,male,W,False,False,2022,2780,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,charleston,WV,38.3335464,-81.5863965,50.0,male,W,False,False,2022,2781,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,nan,undetermined,red river parish,LA,32.0471516,-93.3403265,69.0,male,,False,False,2022,2783,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
threat,nan,replica,missoula,MT,46.9269215,-114.0920712,34.0,male,N,False,False,2022,2784,0,0,0,0,1,0,0,N,0,0,1,0,0,0,0
point,nan,gun,albuquerque,NM,35.1149857,-106.7022261,27.0,male,B;H,False,False,2022,2785,1,0,0,0,0,0,0,B;H,0,1,0,0,1,1,0
shoot,not,gun,tacoma,WA,47.196262008232715,-122.49164127729664,40.0,male,,False,False,2022,2786,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,gun,bangor township,MI,43.6279412,-83.9204966,18.0,male,B,False,False,2022,2787,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,sarasota,FL,27.293346,-82.442229,47.0,male,,False,False,2022,2788,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,houston,TX,29.69348739096644,-95.49469836583668,54.0,male,B,False,False,2022,2789,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,car,gun,fort worth,TX,32.8088452,-97.314783,38.0,male,B,False,True,2022,2790,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,albemarle county,VA,38.0264406,-78.5247734,60.0,male,W,False,False,2022,2791,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,cedar rapids,IA,41.9240582,-91.6778533,22.0,male,,False,True,2022,2792,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,not,unarmed,columbus,OH,39.9427425,-83.0866752,20.0,male,B,False,True,2022,2793,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
point,car,gun,powell,WY,Unknown/Missing,Unknown/Missing,37.0,male,W,False,False,2022,2794,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,omaha,NE,41.2027297,-96.0704613,39.0,male,W,False,True,2022,2795,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,nan,knife,los angeles,CA,33.9532785,-118.2430406,40.0,male,H,False,False,2022,2796,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,foot,gun,concord,NC,35.3704987,-80.7264666,23.0,male,B,False,False,2022,2797,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,rockwall,TX,32.8903972,-96.464709,31.0,male,W,False,False,2022,2798,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,pittsburgh,PA,40.4356148,-80.0547802,43.0,male,W,False,False,2022,2799,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,rockford,IL,42.2173765,-89.0368045,,male,,False,True,2022,2800,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,undetermined,woodbridge,VA,38.633865,-77.318745,19.0,male,B,False,True,2022,2801,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
threat,car,gun,houston,TX,29.6885076,-95.3978409,32.0,male,B,False,True,2022,2802,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,gun,springfield,MO,37.1782392,-93.2963919,37.0,male,W,False,True,2022,2803,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,milledgeville,GA,32.9620441,-83.3404379,74.0,male,B,False,False,2022,2804,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,foot,gun,casper,WY,42.8684169,-106.2958083,38.0,male,W,False,False,2022,2805,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,milwaukee,WI,43.0457669,-87.9124171,47.0,male,B,False,False,2022,2806,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,austin,TX,30.4051214,-97.6639012,44.0,male,W,False,False,2022,2807,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,los angeles,CA,33.9382167,-118.3090523,41.0,male,B,False,False,2022,2808,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,not,knife,fayetteville,NC,35.0548916,-78.9935039,40.0,male,W,True,False,2022,2809,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,not,knife,englewood,NJ,40.8959024,-73.9824709,22.0,male,B,False,False,2022,2810,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,gun,spokane,WA,47.7023388,-117.3721554,41.0,male,W,False,True,2022,2811,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,thornton,CO,39.9164854,-104.9888263,29.0,male,H,False,True,2022,2813,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
attack,nan,unarmed,cleveland,OH,41.4311299,-81.8183203,32.0,male,B,True,True,2022,2814,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
point,not,gun,wasilla,AK,61.5963955,-149.4294354,63.0,male,,False,False,2022,2815,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,gun,strongs prairie,WI,44.0249272,-89.9437614,61.0,male,W,False,True,2022,2816,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,knife,flagstaff,AZ,35.2236159,-111.5841271,51.0,male,W,False,False,2022,2817,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,st louis,MO,38.6677397,-90.2899212,61.0,male,B,False,False,2022,2819,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,other,gun,washington county,TN,36.308968,-82.5387301,27.0,male,W,False,False,2022,2820,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,columbus,GA,Unknown/Missing,Unknown/Missing,30.0,male,B,False,False,2022,2821,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,nan,unarmed,north waterboro,ME,43.6479414,-70.7186444,30.0,male,W,False,False,2022,2822,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
shoot,not,gun,louisville,KY,37.886485,-84.44269,40.0,male,B,False,False,2022,2824,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,foot,gun,zion,IL,42.4461512,-87.8376196,47.0,male,B,False,False,2022,2825,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,foot,knife,hudson,NC,35.8457649,-81.4811943,45.0,male,W,False,False,2022,2826,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,knife,elk city,OK,35.3981467,-99.412132,40.0,male,H,False,False,2022,2827,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,nan,knife,wawarsing,NY,41.655063,-74.386622,41.0,male,W,True,False,2022,2828,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,nan,undetermined,burien,WA,47.4911981,-122.3089689,,male,B,False,False,2022,2829,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
threat,not,knife,phoenix,AZ,29.7604267,-95.3698028,40.0,male,W,False,True,2022,2830,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,las vegas,NV,36.1147691,-115.1463739,27.0,male,H,False,False,2022,2831,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,foot,gun,los angeles,CA,34.0745734,-118.273609,35.0,male,H,False,True,2022,2833,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,walled lake,MI,42.531338,-83.4965713,53.0,male,W,False,False,2022,2834,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,gun,st louis,MO,38.6508685,-90.1997966,16.0,male,B,False,False,2022,2835,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,clermont,FL,28.4984274,-81.7584256,49.0,male,W,True,False,2022,2836,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,st petersburg,FL,27.7902111,-82.6946847,31.0,male,W,False,False,2022,2837,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,walton county,GA,33.8405444,-83.7319574,63.0,male,W,False,False,2022,2838,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,not,replica,mt airy,GA,34.5187106,-83.5007265,39.0,male,W,False,False,2022,2839,0,0,0,0,1,0,0,W,1,0,0,0,0,0,0
threat,nan,knife,utica,NY,43.0854345,-75.2376739,61.0,male,W,True,False,2022,2840,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,springfield,OR,44.0352427,-123.0183566,50.0,male,,False,False,2022,2841,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,milwaukee,WI,43.050239,-87.955011,40.0,male,B,False,False,2022,2842,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,car,vehicle,york county,SC,34.9638616,-81.000593,25.0,male,B,False,False,2022,2843,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
move,nan,unarmed,rusk county,TX,32.1891594,-94.9568874,29.0,male,W,False,False,2022,2844,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
threat,not,knife,marietta,GA,33.908759,-84.5579457,22.0,male,B,False,False,2022,2845,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
point,nan,gun,grundy county,TN,35.3789305,-85.6144726,64.0,male,W,False,False,2022,2846,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,flagstaff,AZ,35.2171729,-111.6225526,25.0,male,,False,False,2022,2847,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,nan,knife,garfield county,OK,36.3132343,-97.5875776,35.0,male,W,False,False,2022,2848,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,foot,unarmed,kingman,AZ,35.2248595,-114.0362135,36.0,male,H,False,False,2022,2849,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
shoot,car,gun,weatherford,OK,35.5260935,-98.6940813,39.0,male,W,False,False,2022,2850,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,anne arundel county,MD,38.8831087,-76.6627242,48.0,male,B,False,False,2022,2851,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,replica,los angeles,CA,33.9434887,-118.2806752,19.0,male,H,False,False,2022,2852,0,0,0,0,1,0,0,H,0,0,0,0,1,0,0
threat,not,blunt_object,fresno,CA,36.7698678,-119.7641824,27.0,male,,False,False,2022,2853,0,0,1,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,nan,gun,elgin,TX,30.359654618411728,-97.4052305834249,51.0,male,H,False,True,2022,2854,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,nan,gun,san antonio,TX,29.4322235,-98.527986,29.0,male,H,False,True,2022,2857,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,unknown,adams,OR,45.7152259,-118.332373,39.0,male,N,False,False,2022,2858,0,0,0,0,0,0,1,N,0,0,1,0,0,0,0
point,not,gun,riverdale park,MD,38.9605203,-76.9352053,74.0,male,W,True,False,2022,2859,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,foot,unknown,grants pass,OR,42.4374423,-123.3447276,46.0,male,W,False,False,2022,2860,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
threat,foot,gun,earlimart,CA,35.8900344,-119.2746926,26.0,male,H,False,False,2022,2861,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,josephine county,OR,42.5168241,-123.3632015,38.0,male,W,False,False,2022,2862,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle,bernalillo county,NM,35.0194036,-106.6833178,45.0,male,H,False,False,2022,2863,0,0,0,1,0,0,0,H,0,0,0,0,1,0,0
threat,not,gun,ahoskie,NC,36.219147,-76.988479,39.0,female,W,True,False,2022,2864,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,destin,FL,30.3938879,-86.4183159,45.0,male,H,False,False,2022,2865,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
attack,other,gun;vehicle,wapato,WA,46.4245624,-120.3977528,36.0,male,,False,False,2022,2866,1,0,0,1,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,sequim,WA,48.08344274426536,-123.13726059373256,49.0,male,W,False,False,2022,2867,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,houston,TX,29.95920226377621,-95.58405579742448,37.0,male,B,False,False,2022,2868,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,car,vehicle,irwin county,GA,31.5890077,-83.3674017,63.0,male,W,False,False,2022,2869,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,austin,TX,30.2278911,-97.7033628,29.0,male,H,True,False,2022,2870,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,chillicothe,TX,34.2563516,-99.5145599,41.0,male,B,False,False,2022,2871,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,brinnon,WA,47.6986253,-122.8964111,49.0,male,W,False,False,2022,2872,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,las vegas,NV,36.30299,-115.2012532,38.0,male,W,False,False,2022,2873,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,gun,ozark,MO,38.9252765,-93.209604,37.0,male,W,False,False,2022,2875,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,car,unarmed,ozark,MO,38.9252765,-93.209604,23.0,female,W,False,False,2022,2876,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
